run_no,best_fitness,genotype_hash,genotype,timestamp
6,3034.4548,e5ba9db7776fe2c5b0ec0de794d59c0722b077fbf3f020b161e19a5c6836ff03,"[   3.1481242  -36.372116   -38.37314    -32.226254   100.
   34.18026     83.95921     53.669163   -88.03937     69.76314
    8.810099    15.75176     89.196014  -100.          46.859833
   53.512955    10.1298     -22.698809   -42.205814   -69.14709  ]",100
6,3034.2043,be4217d118a90d7cf9264fbb1fd120892e7668ba61a757ad9acfe011f22a30e4,"[   3.1481242  -36.68294    -38.37314    -32.226254   100.
   34.18026     83.95921     53.669163   -88.03937     69.76314
    8.810099    15.75176     89.196014  -100.          46.859833
   53.512955    10.1298     -22.698809   -42.205814   -69.14709  ]",105
6,3034.1685,31030cdce4980dc33770bc7b287a3caf969cb1180dd031ffbeb14796d533d30e,"[   3.1481242  -36.68294    -38.37314    -32.226254   100.
   34.18026     83.95921     53.669163   -88.03937     69.77847
    8.774628    15.75176     89.196014  -100.          46.859833
   53.37841     10.1298     -22.698809   -42.205814   -69.14709  ]",110
6,3034.1594,d212ab4c8f42e14bebbf010bb46eff599c2cd0292d5a6761d579e409e55d459c,"[   3.1481242  -36.68294    -38.37314    -32.226254   100.
   34.18026     83.95921     53.669163   -88.03937     69.77847
    8.774628    15.75176     89.196014  -100.          46.835144
   53.37841     10.1298     -22.698809   -42.205814   -69.14709  ]",115
6,3034.1167,b612db9ed59045fc79fd4c56c85a60939d5331c83ac8eedb3cd6e1ebfac2fa64,"[   3.1481242  -36.68294    -38.37314    -32.226254   100.
   34.18026     83.95921     53.669163   -88.03937     69.77847
    8.774628    15.75176     89.196014  -100.          46.610256
   53.37841     10.1298     -22.698809   -42.205814   -69.14709  ]",120
6,3033.8752,544616356132aac5923369dffab9a5bb7d90e9cea6bfcad924f658e0f3d52827,"[   3.1481242  -36.68294    -38.37314    -32.226254   100.
   34.18026     83.95921     53.669163   -87.8809      69.77847
    8.774628    15.75176     89.196014  -100.          46.610256
   53.37841     10.1298     -22.698809   -42.205814   -69.14709  ]",125
6,3033.8408,7044a5a3d79f17c05774f4540a3d5b4a577a9762b0ca9dc6cd701c3b53304343,"[   3.1481242  -36.68294    -38.37314    -31.993628   100.
   34.18026     83.95921     53.669163   -87.8809      69.77847
    8.774628    15.75176     89.196014  -100.          46.610256
   53.37841     10.1298     -22.698809   -42.205814   -69.14709  ]",130
6,3033.73,3a46252bbb4f4535dcaf7eb18cda9d1d4ffdbfed07ac7298ab3b1e89e8cdef26,"[   3.1481242  -36.857788   -38.37314    -31.993628   100.
   34.18026     83.95921     53.669163   -87.8809      69.77847
    8.774628    15.75176     89.196014  -100.          46.610256
   53.37841     10.1298     -22.698809   -42.205814   -69.14709  ]",135
6,3033.723,dca9be6225c5dc97dc1f1348a45642d809bf7a9494d486b27eeaa9bffae8633f,"[   3.1481242  -36.857788   -38.37314    -31.993628   100.
   34.18026     83.96351     53.669163   -87.8809      69.77847
    8.774628    15.75176     89.196014  -100.          46.610256
   53.37841     10.1298     -22.698809   -42.205814   -69.14709  ]",140
6,3033.7146,d714746c9684379ecc0fb3ebb6538512f2543d6c7d527d84c825e246a407b068,"[   3.1481242  -36.857788   -38.37314    -31.993628   100.
   34.18026     83.96351     53.669163   -87.8809      69.77847
    8.774628    15.630464    89.196014  -100.          46.610256
   53.156593    10.1298     -22.698809   -42.205814   -69.14709  ]",145
6,3033.7073,e071b3018e12ff92bb18a1d8928c07a33a09cb0fe37cd93d202af9732b71cfe7,"[   3.1481242  -36.857788   -38.37314    -31.993628   100.
   34.18026     83.96351     53.669163   -87.8809      69.77847
    8.774628    15.630464    89.196014  -100.          46.610256
   53.226288    10.1298     -22.698809   -42.205814   -69.14709  ]",150
6,3033.7048,bb64b8fd37810b2653ff5572e2173525a56d4aec3c0212433437e0888aa43dbe,"[   3.1481242  -36.857788   -38.37314    -31.993628   100.
   34.18026     83.96351     53.669163   -87.8809      69.77847
    8.774628    15.670313    89.196014  -100.          46.610256
   53.156593    10.1298     -22.698809   -42.206852   -69.14709  ]",155
6,3033.6953,7ff0e77fc6511d3ced09495b8bcad3c98c302a8bc1995cdfc2902e4621f45e6a,"[   3.1481242  -36.857788   -38.37314    -31.993628   100.
   34.18026     83.96351     53.669163   -87.8809      69.77847
    8.774628    15.670313    89.196014  -100.          46.491615
   53.226288    10.1298     -22.698809   -42.206852   -69.14709  ]",160
6,3033.6904,0a7dec601ac7aefe026503066468801678945438e37f89cceb9660063e7fefc7,"[   3.1481242  -36.857788   -38.37314    -31.993628   100.
   34.18026     83.96351     53.669163   -87.8809      69.77847
    8.736492    15.670313    89.196014  -100.          46.491615
   53.226288    10.1298     -22.698809   -42.206852   -69.14709  ]",185
6,3033.6892,4b7f022a845b12f99eb632dd1f8e270bf435b9033915aaeb2c6f613477f95429,"[   3.1481242  -36.857788   -38.37314    -31.993628   100.
   34.18026     83.96351     53.669163   -87.8809      69.8297
    8.736492    15.670313    89.196014  -100.          46.491615
   53.226288    10.1298     -22.698809   -42.206852   -69.14709  ]",190
7,3477.9375,bfae599f4b60bd5ec8102531c1ee3bc1a8b58c64869a0804c3389c7df442b6e0,"[ 93.70555    -7.453555  -90.73812    30.374586  -64.84383    11.485827
   5.1573277  71.16854   -44.243412   63.548283  -24.204317  -23.974415
 -19.31875   -29.383091   89.951485   98.392975   29.65771   -80.29118
 -73.88243   -86.31597  ]",0
7,3285.1914,c6815a9e71f857abc366233f3e9abdf119b8574698eb942ed968e7d799baf305,"[ 93.70555    -7.453555  -90.73812    30.374586  -64.84383    11.485827
   5.1573277  66.06119   -44.243412   63.548283  -24.204317  -23.974415
  92.339325  -29.383091   89.951485   98.392975   29.65771   -80.29118
 -73.88243   -86.31597  ]",5
7,3235.6475,47897d5bd28dd50e1f23bb5683da38f9aa25b72a933455982b015cf60bc17517,"[ 93.70555    -7.453555  -90.73812    30.374586  -67.96388    11.526921
   5.1573277  61.98579   -44.243412   63.548283  -25.832504  -23.974415
  92.339325  -29.383091   86.124084  100.         29.810446  -82.52015
 -73.88243   -87.09068  ]",10
7,3218.8296,68ea0e9cf17a244cbc464bbd55a6497fa754cc68494e7e13455269d873a1419a,"[ 93.70555    -5.369098  -90.73812    30.374586  -67.96388    11.526921
   5.1573277  61.98579   -44.243412   63.548283  -24.204317  -23.974415
  92.339325  -29.383091   86.124084  100.         29.810446  -82.52015
 -73.88243   -93.02868  ]",15
7,3209.021,6b994d7714c7704fb56132ce3800326652d07fb5602479017550957a3d80588f,"[ 93.70555    -5.369098  -90.73812    26.953432  -67.96388    12.039537
   5.1573277  61.98579   -44.243412   65.676895  -24.503939  -23.974415
  92.339325  -29.383091   86.124084  100.         29.810446  -82.55689
 -73.88243   -91.753494 ]",20
7,3184.0151,b9de1aa5b69829ede0b1b6477d0ab9f4e7b460abf0b3f18e1493e457f216d860,"[ 93.70555    -5.369098  -98.74163    28.675066  -72.4439     12.068545
   5.1573277  63.210514  -44.243412   63.548283  -24.204317  -22.57505
  92.339325  -29.383091   86.124084  100.         29.810446  -82.95342
 -73.88243   -93.02868  ]",25
7,3175.0588,7188345115a9e2be28246cd973a612d89198cbb9d0589338526df765f20f3825,"[ 93.897484   -5.369098  -98.74163    28.675066  -72.4439     12.068545
   5.1573277  63.210514  -44.243412   66.18807   -24.204317  -22.57505
  92.339325  -29.383091   86.124084  100.         29.810446  -82.95342
 -73.88243   -93.02868  ]",30
7,3173.8938,fc7f28d9881e67a150aff4680ba162bad29b0fa13a5ccc8b7401e30b1277030a,"[ 93.897484   -5.369098  -98.74163    28.675066  -72.4439     12.068545
   5.1573277  63.210514  -44.243412   66.18807   -24.204317  -22.57505
  92.339325  -30.227684   86.124084  100.         29.810446  -82.95342
 -73.88243   -93.063614 ]",35
7,3172.2314,2daa78ec33d69773035830ed017cd653b3f4ffdbc18f4c504daeb2291523f6f7,"[ 93.897484   -5.369098  -98.74163    28.341728  -72.4439     12.068545
   5.1573277  63.210514  -43.813313   66.18807   -24.204317  -22.57505
  92.339325  -30.227684   84.31725   100.         29.810446  -82.95342
 -73.88243   -93.063614 ]",40
7,3171.3682,761fa7e34c616604a6e96af9470647379df0474d8e1f33a39ba4e26e91d8de6c,"[ 93.897484   -5.369098  -98.74163    28.341728  -72.4439     12.015533
   5.1573277  63.40027   -43.813313   66.18807   -24.204317  -22.57505
  92.339325  -30.227684   85.17346   100.         29.686678  -82.95342
 -73.88243   -93.02868  ]",45
7,3170.0947,56bacde71ee4cac6b7a6e968744109ac2c1d496b3e16adaf0ccb4964109e71ed,"[ 94.02982    -5.369098  -98.74163    28.341728  -72.4439     12.068545
   5.1573277  63.210514  -43.813313   66.18807   -24.204317  -22.57505
  92.339325  -30.227684   84.31725   100.         29.810446  -82.95342
 -73.88243   -93.063614 ]",50
7,3168.813,aa13b4d86e78da6b1dc216ac391bc051410db82de839711ab82aa348fd740af5,"[ 94.02982    -5.369098  -98.74163    28.341728  -72.4439     12.347779
   5.1573277  63.72791   -43.813313   66.18807   -24.204317  -22.57505
  92.339325  -30.227684   85.17346   100.         29.810446  -82.95342
 -73.88243   -93.063614 ]",55
7,3168.2825,7b4a510a0a860a7c85943aff0a6abec5cf22d7fc0ffc4245d3442ff0c1a5a63b,"[ 94.02982    -5.369098  -98.74163    27.901262  -72.4439     12.347779
   5.1573277  63.72791   -43.813313   66.18807   -24.204317  -22.57505
  92.339325  -30.41023    85.17346   100.         29.810446  -83.176956
 -73.88243   -93.063614 ]",60
7,3167.8223,3ff67e2eb32437b784da56087ac649f53f74b173772f28ecdb48f83f7fb6cd69,"[ 94.02982    -5.369098  -98.74163    27.901262  -72.4439     12.347779
   5.1573277  63.72791   -43.653576   66.18807   -24.204317  -22.57505
  92.339325  -30.41023    85.17346   100.         29.810446  -83.176956
 -73.88243   -93.063614 ]",65
7,3167.6008,96444734f68985b6b06a08b3b59ff1ebc496cfb1b29330d64cc4424f18428407,"[ 94.02982    -5.369098  -98.74163    27.901262  -72.4439     12.347779
   5.1573277  63.72791   -43.653576   66.18807   -24.212467  -22.12468
  92.339325  -30.41023    85.17346   100.         29.810446  -83.176956
 -73.88243   -93.063614 ]",70
7,3167.447,16cb35fc38ee0ce951bd1bd90a02974cc496de80f09c854a39ee03694438daa9,"[ 94.02982    -5.369098  -98.74163    27.901262  -72.4439     12.347779
   5.1573277  63.72791   -43.653576   66.18807   -24.212467  -22.12468
  92.339325  -30.41023    85.17346   100.         29.810446  -83.176956
 -73.88243   -93.10729  ]",75
7,3166.7576,f3a49d40be030d60ee36069e6f16a605ca8a8fd4046138fed7d0adf8c6b91521,"[ 94.02982    -5.369098  -98.74163    27.901262  -72.4439     12.347779
   5.1573277  64.23156   -43.653576   66.18807   -24.212467  -22.12468
  92.339325  -30.72908    85.17346   100.         29.810446  -83.176956
 -73.88243   -93.063614 ]",80
7,3166.7068,83d4eb444cb08c7ce965c2e86e20d22ba297f7a0d6d676be22862cd21575e0fd,"[ 94.02982    -5.369098  -98.74163    27.901262  -72.4439     12.347779
   5.1573277  64.23156   -43.653576   66.53248   -24.212467  -22.12468
  92.339325  -30.72908    85.17346   100.         29.810446  -83.176956
 -73.88243   -93.063614 ]",85
7,3166.353,35003eee08d3a94db12ce8ae4b34268f8c1cb87f4ff2a3b634313944ed9389ec,"[ 94.02982    -5.369098  -98.74163    27.901262  -72.4439     12.347779
   5.1573277  64.23156   -43.653576   66.18807   -24.212467  -21.804317
  92.339325  -30.72908    85.17346   100.         29.810446  -83.176956
 -73.88243   -93.113914 ]",90
7,3166.2234,a086423f84c8aa35ff9677adc2b525f72ef676e3e5f6ecde3d5888d7c6e95b4f,"[ 94.02982    -5.369098  -98.74163    27.901262  -72.4439     12.347779
   5.1573277  64.23156   -43.653576   66.67386   -24.212467  -21.804317
  92.339325  -30.72908    85.17346   100.         29.810446  -83.34339
 -73.88243   -93.113914 ]",95
7,3166.2034,7e13649c0564cadfb0b0a13af6989f3686d8fc0546500a5ba13757e2e56fadae,"[ 94.02982    -5.369098  -98.74163    27.901262  -72.4439     12.347779
   5.1573277  64.23156   -43.653576   66.46103   -24.212467  -21.804317
  92.339325  -30.72908    85.17346   100.         29.810446  -83.34339
 -73.88243   -93.113914 ]",105
7,3166.121,8e5febe79dd4587ddd8c09a50ba769dfeccaeba6c45c95199b47f40548fe66c2,"[ 94.02982    -5.369098  -98.74163    27.901262  -72.4439     12.347779
   5.1573277  64.23156   -43.653576   66.53248   -24.212467  -21.804317
  92.339325  -30.72908    85.17346   100.         29.810446  -83.67556
 -73.88243   -93.113914 ]",110
7,3166.0476,f4141bfdb7aacee7929d1d2c71cdc7a71ee3dc29abcdb1148fd462645323dfa4,"[ 94.02982    -5.369098  -98.74163    27.901262  -72.4439     12.347779
   5.1573277  64.23156   -43.653576   66.53248   -24.212467  -21.804317
  92.52771   -30.72908    85.17346   100.         29.56565   -83.67556
 -73.88243   -93.113914 ]",115
7,3166.0024,1e4bcf950d3850d70c9aabf886fe6169dcf0d3722795276c4394f45e6159786f,"[ 94.02982    -5.369098  -98.74163    27.901262  -72.4439     12.347779
   5.1573277  64.23156   -43.653576   66.67386   -24.212467  -21.545078
  92.52771   -30.72908    85.17346   100.         29.810446  -83.67556
 -73.88243   -93.113914 ]",120
7,3165.954,75315d5e81049e69b8589cd50750b2985ce1f7e478e334a157c66e635c531f05,"[ 94.02982    -5.369098  -98.74163    27.841776  -72.4439     12.347779
   5.1573277  64.23156   -43.653576   66.53248   -24.212467  -21.545078
  92.52771   -30.72908    85.17346   100.         29.56565   -83.67556
 -73.88243   -93.113914 ]",125
7,3165.835,5db7698bf003bb60713e7be16ec7069fc8005bd8f2f3b4a6f191dde4385da836,"[ 94.02982    -5.369098  -98.759995   27.841776  -72.4439     12.347779
   5.1573277  64.23156   -43.653576   66.53248   -24.212467  -21.545078
  92.52771   -30.72908    85.17346   100.         29.56565   -83.67556
 -73.88243   -93.113914 ]",130
7,3165.753,4692c67e2e5124846db6debabf49006b6a44e63c7dc59a16898bb6795bb04be4,"[ 94.02982    -5.369098  -98.74163    27.841776  -72.4439     12.347779
   5.1573277  64.48047   -43.653576   66.53248   -24.212467  -21.545078
  92.52771   -30.72908    85.17346   100.         29.56565   -83.67556
 -73.88243   -93.113914 ]",135
7,3165.708,a1fa70b4016673cf7effaaa5673882b0aeaf60bd5d2d5091b5176c5ef370ac33,"[ 94.02982    -5.369098  -98.74163    27.841776  -72.32901    12.347779
   5.1573277  64.48047   -43.653576   66.53248   -24.212467  -21.545078
  92.52771   -30.72908    85.17346   100.         29.56565   -83.67556
 -73.88243   -93.113914 ]",140
7,3165.5383,bf42a88580b5c8e2f0ae90a8db83eb9d0ffccfa7ae87e9372e7e06b6a6520fdc,"[ 94.10517    -5.369098  -98.74163    27.841776  -72.4439     12.347779
   5.1573277  64.46344   -43.653576   66.53248   -24.212467  -21.545078
  92.52771   -30.392563   85.17346   100.         29.56565   -83.67556
 -73.88243   -93.113914 ]",145
7,3165.5076,e5242ec2f2e7186b70c7d9db9936ed76668ef771c1fbe72a1696926c0a9807a0,"[ 94.10517    -5.369098  -98.74163    27.841776  -72.4439     12.347779
   5.1573277  64.46344   -43.653576   66.53248   -24.212467  -21.509882
  92.52771   -30.392563   85.17346   100.         29.56565   -83.67556
 -73.88243   -93.113914 ]",150
7,3165.4805,374a33110a416b0217a6d16e7528123f0c85a93dc15a9848ea2bfef6f70eff81,"[ 94.10517    -5.3619847 -98.74163    27.841776  -72.4439     12.452892
   5.1573277  64.46344   -43.653576   66.53248   -24.212467  -21.509882
  92.52771   -30.392563   85.17346   100.         29.56565   -83.67556
 -73.88243   -93.113914 ]",155
7,3165.4736,540c6701b99f10641cc75578994db158b20e26d2228daf57b7d313a6ae2eecdf,"[ 94.10517    -5.3619847 -98.74163    27.639633  -72.4439     12.452892
   5.1573277  64.46344   -43.653576   66.53248   -24.212467  -21.509882
  92.52771   -30.392563   85.17346   100.         29.56565   -83.67556
 -73.88243   -93.113914 ]",160
7,3165.0276,1133fd59e79c385fc0e669c00720488e22837e50adbc4d78b503525df644abae,"[ 94.10517    -5.3619847 -98.74163    27.639633  -72.4439     12.452892
   5.1573277  64.46344   -43.525753   66.53248   -24.212467  -21.509882
  92.52771   -30.392563   85.17346   100.         29.56565   -83.67556
 -73.88243   -93.113914 ]",165
7,3164.768,551d4a8e73a8d46dd1ba2e41b8fa3d1c2e653fc18e7e8ab34624ffa678e010f2,"[ 94.13937    -5.3619847 -98.74163    27.639633  -72.4439     12.452892
   5.1573277  64.46344   -43.525753   66.53248   -24.212467  -21.509882
  92.52771   -30.392563   85.17346   100.         29.56565   -83.67556
 -73.88243   -93.113914 ]",180
7,3164.75,b37981f591c078aa425ea9019673087850cad137e36fded403dcd8cc3f34b4ed,"[ 94.13937    -5.3619847 -98.74163    27.639633  -72.4439     12.452892
   5.1573277  64.46344   -43.525753   66.53248   -24.212467  -21.509882
  92.52771   -30.634085   85.17346   100.         29.56565   -83.67556
 -73.88243   -93.113914 ]",185
7,3164.7437,de4fca81cbbf943498dacad29bae90894b227bc84474e26952ab7aa8b0fd42a7,"[ 94.13937    -5.3619847 -98.74163    27.639633  -72.4439     12.452892
   5.1573277  64.46344   -43.525753   66.53248   -24.212467  -21.509882
  92.55829   -30.634085   85.17346   100.         29.56565   -83.67556
 -73.88243   -93.113914 ]",190
7,3164.446,789a52f35bfb9bb16982e83127b507fce8867e2b3009cfb6d6f783346c6ef0e7,"[ 94.13937    -5.3619847 -98.74163    27.682606  -72.4439     12.452892
   5.1573277  64.46344   -43.413315   66.53248   -24.212467  -21.509882
  92.55829   -30.634085   85.17346   100.         29.56565   -83.67556
 -73.88243   -93.113914 ]",195
7,3164.4456,aa7e6de07803346908b5d66f1c045644504f771e13db1d5098c15f9c1541175f,"[ 94.13937    -5.3619847 -98.74163    27.682606  -72.4439     12.452892
   5.1573277  64.46344   -43.413315   66.53248   -24.212467  -21.509882
  92.56402   -30.634085   85.17346   100.         29.56565   -83.67556
 -73.88243   -93.113914 ]",200
8,3227.1724,f54c93252d9f700d47d46705c0c0de0b2403f6d1e88446a9670317fcefd5b25c,"[-60.96729   86.22032  -84.66172  -71.03805  -53.743595  31.298841
  99.076324   8.10525  -57.587765  97.02675   94.28211   61.331856
  63.089466 -50.09868    8.338889  86.22329  -37.933872 -71.2569
  61.83976  -21.452066]",0
8,3206.1826,86e070ecc502ebcb54021879f2643b21ca0e7e9384392ef7e9886c29453f8d2e,"[-60.96729    85.65334   -84.66172   -71.465904  -53.743595   31.298841
 100.          4.5666437 -57.587765  100.         91.97397    61.331856
  63.089466  -50.09868     8.338889   86.22329   -37.933872  -71.2569
  63.888344  -21.107092 ]",5
8,3197.6216,e05dd21ff7782910354f14e1f7daf155e49c749b5d2c60176ee178c689159275,"[-60.96729    81.81717   -85.75769   -71.03805   -53.743595   31.298841
  99.076324    4.2946672 -57.587765   97.02675    94.28211    60.18163
  63.089466  -47.861965    8.338889   89.34126   -37.933872  -71.2569
  63.232403  -21.452066 ]",10
8,3171.7678,d3362b32836f63e9f1b1a554d55689e0b3317d25882f52657dc4cf752e528936,"[-60.036674  83.3907   -84.66172  -71.465904 -53.743595  31.298841
 100.        -3.176144 -57.587765 100.        91.99214   61.331856
  70.16532  -50.09868    8.338889  86.787025 -36.958138 -72.91898
  63.888344 -21.107092]",15
8,3162.6558,8dbd087b353b9092be0d23c9267667d3f9a35fdef2bb2e1a2cd79c728f2dd361,"[-59.310593  83.3907   -84.66172  -71.465904 -53.743595  31.298841
 100.        -3.176144 -57.587765 100.        91.99214   58.568985
  70.16532  -48.319435   7.552729  87.67602  -35.710384 -72.91898
  63.888344 -21.143873]",20
8,2992.8672,ecad4188c63a603ec704bfc9dd453f19900e426a75657f05ca5f6fe4c4f3f020,"[   7.1339507  -59.75857    -61.519478  -100.          50.596893
    6.3366976   68.87035     60.987545   -88.55816     79.37576
  -78.0404      63.559975    93.59763    -94.93636     21.38301
    9.360478    84.535416   -98.117226    74.46194    -92.51764  ]",25
8,2977.3364,78bc9d5c96298b005d0e2bcb523dfbea163e67e6df802c5c29844d4a221d4529,"[   3.8380952  -58.267765   -61.519478  -100.          50.596893
    6.3366976   67.19976     60.987545   -88.55816     79.37576
  -78.0404      63.559975    93.59763    -88.77823     21.38301
    9.360478    84.535416   -98.117226    74.46194    -92.51764  ]",30
8,2966.7249,2a415ff60eb072aa74ec9a3bd2ea6d8830d1de65570bfee7c1fbac7ecac7ce73,"[   3.8380952  -58.267765   -61.519478  -100.          50.596893
   10.141366    67.19976     60.987545   -88.55816     79.37576
  -78.0404      63.559975    91.411156   -88.77823     21.38301
    9.360478    84.535416   -98.117226    74.46194    -92.51764  ]",35
8,2964.4375,6e6d0a817e691273aab0103b39cadecdb11b38e8cb9fcd5b0b037618beec0147,"[   4.360045  -57.309326  -61.519478 -100.         50.596893   10.141366
   68.87035    60.987545  -88.55816    79.37576   -78.0404     63.559975
   90.93447   -90.77845    21.38301     9.360478   84.535416  -98.117226
   74.46194   -92.51764 ]",40
8,2960.558,a05226e7d982f1dafb6cad6046f30ee7f10eb92a124e8b8b2f1a00e0beca6234,"[   4.983416  -58.267765  -61.519478 -100.         50.596893   10.141366
   67.19976    60.17741   -88.55816    79.37576   -78.0404     63.559975
   89.90651   -88.77823    21.38301     9.360478   84.535416  -98.117226
   74.46194   -94.13261 ]",45
8,2957.291,f2ebc1e06d81b67461970c9d2e8a3238ed58f16e000443e7c9812eee676f7f1a,"[   3.8380952  -59.75857    -61.519478  -100.          50.596893
   11.009589    68.448784    60.17741    -88.802345    79.37576
  -78.272896    63.559975    89.90651    -88.77823     21.38301
    9.360478    84.535416   -98.117226    74.46194    -94.13261  ]",50
8,2955.3464,ca203047b977049d5b84b5518579abbfd9b593ac1dfef01391d7cb7d67db009c,"[   4.360045   -58.267765   -61.519478  -100.          50.596893
   11.7642145   67.19976     59.03732    -88.55816     79.37576
  -78.0404      63.559975    89.90651    -88.77823     21.38301
    9.360478    84.535416   -98.117226    74.46194    -94.13261  ]",55
8,2952.8914,9588ab6260fabf83dd0127e442f2895aff733f33863105dbbbb75d4921d08340,"[   3.8380952  -59.13474    -61.519478  -100.          50.596893
   11.7642145   68.448784    59.03732    -88.802345    79.37576
  -78.272896    63.559975    89.90651    -88.77823     21.38301
    9.360478    84.535416   -98.117226    73.84307    -94.13261  ]",60
8,2952.3289,f1764f584607632f3f58d7b7fbf9e225ac54f4b163139b5cd29997ba4aee24d9,"[   3.8380952  -59.13474    -61.519478  -100.          49.974995
   11.7642145   68.448784    59.03732    -88.802345    79.37576
  -78.272896    63.559975    89.90651    -88.77823     21.38301
    9.360478    84.535416   -98.117226    73.84307    -94.13261  ]",65
8,2950.9177,ad35c429c8bf3239320a167e4bb55dc84c752c14b7caf86fba06a1c99d3ea293,"[   3.8380952  -59.13474    -61.519478  -100.          50.596893
   11.7642145   68.448784    59.03732    -88.802345    78.03414
  -78.0404      63.559975    89.90651    -88.77823     21.38301
    9.360478    84.535416  -100.          73.84307    -94.13261  ]",70
8,2950.3357,177a12eedf1bbed593c72d77106e35430e693c78529501ff09fc1ed1a6eeb649,"[   3.8380952  -59.13474    -61.519478  -100.          50.596893
   11.7642145   68.448784    59.03732    -88.802345    78.30668
  -78.0404      63.559975    89.90651    -88.77823     21.38301
    9.360478    84.535416  -100.          73.84307    -94.13261  ]",75
8,2949.8228,abe2ea90114f8dabcd959d076ff4510e83d4c527733d105bf357050e32f16b98,"[   3.8380952  -59.13474    -61.519478  -100.          50.596893
   12.129253    68.448784    59.03732    -88.802345    78.30668
  -78.0404      64.02689     89.90651    -88.77823     21.38301
    9.360478    84.535416  -100.          73.84307    -94.13261  ]",80
8,2949.5793,a2c6fe637919d1a13dff3cf8a3cbf385e1527099b8f1e47ff793280324d8213a,"[   3.8380952  -59.13474    -61.519478  -100.          49.974995
   12.129253    68.448784    59.03732    -88.802345    78.30668
  -78.272896    64.02689     89.90651    -88.77823     21.38301
    9.368891    84.535416  -100.          73.84307    -94.140366 ]",85
8,2949.2249,3b03530b4b777a0d10121d15153945fc768c29502e2132328097bffbd54f3438,"[   3.8380952  -59.13474    -61.519478  -100.          49.974995
   12.129253    68.448784    58.66593    -88.802345    78.30668
  -78.272896    64.02689     89.90651    -88.77823     21.38301
    9.368891    84.535416  -100.          73.84307    -94.140366 ]",95
8,2949.0864,b9d6fbdc9748c7465da0dd2bce66147b2284e73f4f4f8647ddd71f83a4c1ccb7,"[   3.8380952  -59.13474    -61.519478  -100.          49.974995
   12.129253    68.448784    58.66593    -88.802345    78.30668
  -78.272896    64.02689     89.90651    -88.77823     21.38301
    9.368891    84.535416  -100.          73.84307    -95.07403  ]",100
8,2948.9827,33e8473202ca7045e4d408e05999f3c6dc2968950a9421d0df3943ce01197d9e,"[   3.8380952  -59.13474    -61.519478  -100.          49.974995
   12.357113    68.448784    58.66593    -88.802345    78.30668
  -78.272896    64.02689     89.90651    -88.77823     21.38301
    9.368891    84.535416  -100.          73.84307    -95.07403  ]",105
8,2948.919,e7824781579c3f41e3f24a022e56e3682d1836a86d8b6beb043f8353c428375b,"[   3.8380952  -59.13474    -61.519478  -100.          49.974995
   12.357113    68.448784    58.66593    -88.802345    78.30668
  -78.272896    64.02689     89.90651    -88.77823     21.38301
    9.368891    84.535416  -100.          73.81498    -95.07403  ]",110
8,2948.8225,a00e59d9bbe367cab74ad5c83e7630b0adc8b126c7280a52f7c5270a56c585ae,"[   3.8380952  -59.13474    -61.519478  -100.          49.974995
   12.357113    68.448784    58.66593    -88.802345    78.30668
  -78.272896    64.02689     89.90651    -88.92266     21.38301
    9.368891    84.535416  -100.          73.84307    -95.07403  ]",115
8,2948.7004,f088ea5346fc888b0d9c729a0988bf64016b6fccceac6dee4d6f34eb4ff27cc6,"[   3.8380952  -59.13474    -61.519478  -100.          49.974995
   12.357113    68.448784    58.66593    -88.98593     78.30668
  -78.272896    64.02689     89.90651    -88.92266     21.38301
    9.368891    84.535416  -100.          73.84307    -95.07403  ]",120
8,2948.5894,64236c3285cada8b61f1ddf80044732737ee9b861952830846df3a3230b72b88,"[   3.8380952  -59.13474    -61.519478  -100.          49.974995
   12.357113    68.448784    58.500362   -88.98593     78.30668
  -78.272896    64.02689     89.90651    -88.92266     21.38301
    9.368891    84.535416  -100.          73.84307    -95.07403  ]",125
8,2948.5679,e02a636218dd916aabc256159996261940386c90f61475493373d6e462a2d8ab,"[   3.8380952  -59.13474    -61.519478  -100.          49.974995
   12.357113    68.448784    58.500362   -88.98593     78.30668
  -78.272896    64.02689     89.90651    -88.92266     21.38301
    9.368891    84.535416  -100.          73.84307    -94.70106  ]",130
8,2948.4736,8de2425b3dc6252d11f842de4bc4e8446af50ca1ac923829dd22849e2e694ac5,"[   3.8380952  -58.951916   -61.519478  -100.          49.974995
   12.357113    68.448784    58.500362   -88.98593     78.30668
  -78.272896    64.02689     89.90651    -88.92266     21.38301
    9.368891    84.535416  -100.          73.84307    -94.70106  ]",135
8,2948.4084,ee0293cbc13cd420afd564b4f3169aaed8ae4c641d3912dc9598d2f0eae128ff,"[   3.8380952  -58.951916   -61.519478  -100.          49.974995
   12.511555    68.448784    58.500362   -88.98593     78.30668
  -78.272896    64.02689     89.90651    -88.92266     21.38301
    9.368891    84.535416  -100.          73.84307    -94.70106  ]",140
8,2948.3955,b42b5ed045d411155bd30c17bb5bc0b3f1d06ef4f613004fb4b74f9e0446a808,"[   3.8380952  -58.951916   -61.519478  -100.          49.974995
   12.511555    68.448784    58.500362   -88.98593     78.30668
  -78.272896    64.253525    89.90651    -88.92266     21.38301
    9.368891    84.535416  -100.          73.84307    -94.70106  ]",145
