 Time_Seconds Best_Fitness
5084 25425.0 98209
5088 25445.0 98209
5092 25465.0 98209
5096 25485.0 98209
5100 25505.0 98209
5104 25525.0 98209
5108 25545.0 98209
5112 25565.0 98209
5116 25585.0 98134
5120 25605.0 98134
5124 25625.0 98134
5128 25645.0 96655
5132 25665.0 96596
5136 25685.0 96596
5140 25705.0 96596
5144 25725.0 96596
5148 25745.0 96596
5152 25765.0 96521
5156 25785.0 96495
5160 25805.0 96495
5164 25825.0 96495
5168 25845.0 96495
5172 25865.0 96495
5176 25885.0 96495
5180 25905.0 96197
5184 25925.0 96197
5188 25945.0 96138
5192 25965.0 96138
5196 25985.0 96138
5200 26005.0 96138
5204 26025.0 96007
5208 26045.0 96007
5212 26065.0 96007
5216 26085.0 96007
5220 26105.0 96007
5224 26125.0 96007
5228 26145.0 96007
5232 26165.0 96007
5236 26185.0 96007
5240 26205.0 96007
5244 26225.0 96007
5248 26245.0 96007
5252 26265.0 96007
5256 26285.0 96007
5260 26305.0 96007
5264 26325.0 96007
5268 26345.0 96007
5272 26365.0 96007
5276 26385.0 96007
5280 26405.0 96007
5284 26425.0 96007
5288 26445.0 96007
5292 26465.0 96007
5296 26485.0 96007
5300 26505.0 96007
5304 26525.0 96007
5308 26545.0 96007
5312 26565.0 96007
5316 26585.0 96007
5320 26605.0 96007
5324 26625.0 96007
5328 26645.0 96007
5332 26665.0 96007
5336 26685.0 96007
5340 26705.0 96007
5344 26725.0 96007
5348 26745.0 96007
5352 26765.0 96007
5356 26785.0 96007
5360 26805.0 96007
5364 26825.0 96007
5368 26845.0 96007
5372 26865.0 96007
5376 26885.0 96007
5380 26905.0 96007
5384 26925.0 96007
5388 26945.0 96007
5392 26965.0 96007
5396 26985.0 96007
5400 27005.0 96007
5404 27025.0 96007
5408 27045.0 96007
5412 27065.0 96007
5416 27085.0 96007
5420 27105.0 96007
5424 27125.0 96007
5428 27145.0 96007
5432 27165.0 96007
5436 27185.0 96007
5440 27205.0 96007
5444 27225.0 96007
5448 27245.0 96007
5452 27265.0 96007
5456 27285.0 96007
5460 27305.0 96007
5464 27325.0 96007
5468 27345.0 95967
5472 27365.0 95967
5476 27385.0 95967
5480 27405.0 95967
5484 27425.0 95967
5488 27445.0 95967
5492 27465.0 95967
5496 27485.0 95967
5500 27505.0 95967
5504 27525.0 95967
5508 27545.0 95967
5512 27565.0 95967
5516 27585.0 95967
5520 27605.0 95967
5524 27625.0 95967
5528 27645.0 95967
5532 27665.0 95901
5536 27685.0 95901
5540 27705.0 95901
5544 27725.0 95812
5548 27745.0 95809
5552 27765.0 95793
5556 27785.0 95793
5560 27805.0 95793
5564 27825.0 95793
5568 27845.0 95793
5572 27865.0 95793
5576 27885.0 95793
5580 27905.0 95793
5584 27925.0 95793
5588 27945.0 95793
5592 27965.0 95793
5596 27985.0 95793
5600 28005.0 95793
5604 28025.0 95793
5608 28045.0 95793
5612 28065.0 95793
5616 28085.0 95793
5620 28105.0 95793
5624 28125.0 95793
5628 28145.0 95752
5632 28165.0 95742
5636 28185.0 95652
5640 28205.0 95652
5644 28225.0 95648
5648 28245.0 95620
5652 28265.0 95620
5656 28285.0 95620
5660 28305.0 95620
5664 28325.0 95620
5668 28345.0 95620
5672 28365.0 95620
5676 28385.0 95620
5680 28405.0 95620
5684 28425.0 95620
5688 28445.0 95620
5692 28465.0 95620
5696 28485.0 95610
5700 28505.0 95610
5704 28525.0 95610
5708 28545.0 95555
5712 28565.0 95555
5716 28585.0 95555
5720 28605.0 95555
5724 28625.0 95555
5728 28645.0 95555
5732 28665.0 95555
5736 28685.0 95555
5740 28705.0 95555
5744 28725.0 95555
5748 28745.0 95555
5752 28765.0 95555
5756 28785.0 95555
5760 28805.0 95555
5764 28825.0 95555
5768 28845.0 95555
5772 28865.0 95555
5776 28885.0 95555
5780 28905.0 95555
5784 28925.0 95555
5788 28945.0 95555
5792 28965.0 95555
5796 28985.0 95555
5800 29005.0 95555
5804 29025.0 95555
5808 29045.0 95555
5812 29065.0 95555
5816 29085.0 95555
5820 29105.0 95555
5824 29125.0 95555
5828 29145.0 95555
5832 29165.0 95555
5836 29185.0 95555
5840 29205.0 95555
5844 29225.0 95555
5848 29245.0 95555
5852 29265.0 95555
5856 29285.0 95555
5860 29305.0 95555
5864 29325.0 95555
5868 29345.0 95555
5872 29365.0 95555
5876 29385.0 95555
5880 29405.0 95555
5884 29425.0 95555
5888 29445.0 95555
5892 29465.0 95555
5896 29485.0 95555
5900 29505.0 95555
5904 29525.0 95555
5908 29545.0 95555
5912 29565.0 95555
5916 29585.0 95555
5920 29605.0 95555
5924 29625.0 95555
5928 29645.0 95555
5932 29665.0 95555
5936 29685.0 95555
5940 29705.0 95555
5944 29725.0 95555
5948 29745.0 95555
5952 29765.0 95495
5956 29785.0 95495
5960 29805.0 95495
5964 29825.0 95495
5968 29845.0 95493
5972 29865.0 95493
5976 29885.0 95493
5980 29905.0 95493
5984 29925.0 95493
5988 29945.0 95493
5992 29965.0 95493
5996 29985.0 95493
6000 30005.0 95493
6004 30025.0 95493
6008 30045.0 95493
6012 30065.0 95493
6016 30085.0 95493
6020 30105.0 95493
6024 30125.0 95493
6028 30145.0 95493
6032 30165.0 95493
6036 30185.0 95475
6040 30205.0 95475
6044 30225.0 95475
6048 30245.0 95393
6052 30265.0 95179
6056 30285.0 95179
6060 30305.0 94906
6064 30325.0 94898
6068 30345.0 94640
6072 30365.0 94523
6076 30385.0 94445
6080 30405.0 94404
6084 30425.0 94400
6088 30445.0 94324
6092 30465.0 94122
6096 30485.0 94072
6100 30505.0 93994
6104 30525.0 93994
6108 30545.0 93994
6112 30565.0 93994
6116 30585.0 93994
6120 30605.0 93994
6124 30625.0 93994
6128 30645.0 93994
6132 30665.0 93994
6136 30685.0 93994
6140 30705.0 93994
6144 30725.0 93762
6148 30745.0 93667
6152 30765.0 93476
6156 30785.0 93318
6160 30805.0 93300
6164 30825.0 92998
6168 30845.0 92998
6172 30865.0 92998
6176 30885.0 92944
6180 30905.0 92944
6184 30925.0 92944
6188 30945.0 92921
6192 30965.0 92882
6196 30985.0 92882
6200 31005.0 92882
6204 31025.0 92882
6208 31045.0 92882
6212 31065.0 92882
6216 31085.0 92882
6220 31105.0 92882
6224 31125.0 92882
6228 31145.0 92285
6232 31165.0 91942
6236 31185.0 91904
6240 31205.0 91904
6244 31225.0 91870
6248 31245.0 91870
6252 31265.0 91870
6256 31285.0 91870
6260 31305.0 91870
6264 31325.0 91870
6268 31345.0 91870
6272 31365.0 91870
6276 31385.0 91798
6280 31405.0 91798
6284 31425.0 91720
6288 31445.0 91703
6292 31465.0 91703
6296 31485.0 91632
6300 31505.0 91632
6304 31525.0 91632
6308 31545.0 91631
6312 31565.0 91537
6316 31585.0 91537
6320 31605.0 88955
6324 31625.0 88741
6328 31645.0 88741
6332 31665.0 88741
6336 31685.0 88741
6340 31705.0 88741
6344 31725.0 88741
6348 31745.0 88741
6352 31765.0 88741
6356 31785.0 88741
6360 31805.0 88741
6364 31825.0 88741
6368 31845.0 88741
6372 31865.0 88741
6376 31885.0 88741
6380 31905.0 88741
6384 31925.0 88741
6388 31945.0 88741
6392 31965.0 88741
6396 31985.0 88741
6400 32005.0 88741
6404 32025.0 88741
6408 32045.0 88741
6412 32065.0 88741
6416 32085.0 88741
6420 32105.0 88741
6424 32125.0 88741
6428 32145.0 88741
6432 32165.0 88741
6436 32185.0 88741
6440 32205.0 88741
6444 32225.0 88741
6448 32245.0 88741
6452 32265.0 88741
6456 32285.0 88741
6460 32305.0 88741
6464 32325.0 88741
6468 32345.0 88741
6472 32365.0 88741
6476 32385.0 88741
6480 32405.0 88741
6484 32425.0 88741
6488 32445.0 88741
6492 32465.0 88741
6496 32485.0 88741
6500 32505.0 88741
6504 32525.0 88741
6508 32545.0 88711
6512 32565.0 88711
6516 32585.0 88711
6520 32605.0 88711
6524 32625.0 88461
6528 32645.0 88461
6532 32665.0 88461
6536 32685.0 88461
6540 32705.0 88461
6544 32725.0 88461
6548 32745.0 88461
6552 32765.0 88461
6556 32785.0 88461
6560 32805.0 88461
6564 32825.0 88461
6568 32845.0 88461
6572 32865.0 88461
6576 32885.0 88461
6580 32905.0 88461
6584 32925.0 88461
6588 32945.0 88461
6592 32965.0 88461
6596 32985.0 88461
6600 33005.0 88461
6604 33025.0 88461
6608 33045.0 88461
6612 33065.0 88461
6616 33085.0 88461
6620 33105.0 88461
6624 33125.0 88461
6628 33145.0 88461
6632 33165.0 88461
6636 33185.0 88461
6640 33205.0 88461
6644 33225.0 88461
6648 33245.0 88461
6652 33265.0 88461
6656 33285.0 88232
6660 33305.0 88232
6664 33325.0 88232
6668 33345.0 88232
6672 33365.0 88232
6676 33385.0 88232
6680 33405.0 88232
6684 33425.0 88232
6688 33445.0 88232
6692 33465.0 88232
6696 33485.0 88232
6700 33505.0 88232
6704 33525.0 88232
6708 33545.0 88232
6712 33565.0 88232
6716 33585.0 88232
6720 33605.0 88232
6724 33625.0 88232
6728 33645.0 88211
6732 33665.0 88211
6736 33685.0 88211
6740 33705.0 88211
6744 33725.0 88211
6748 33745.0 88211
6752 33765.0 88211
6756 33785.0 88211
6760 33805.0 88211
6764 33825.0 88211
6768 33845.0 88211
6772 33865.0 88211
6776 33885.0 88211
6780 33905.0 88211
6784 33925.0 88211
6788 33945.0 88201
6792 33965.0 88201
6796 33985.0 88201
6800 34005.0 88201
6804 34025.0 88201
6808 34045.0 86714
6812 34065.0 86714
6816 34085.0 86714
6820 34105.0 86714
6824 34125.0 86714
6828 34145.0 86714
6832 34165.0 86574
6836 34185.0 86354
6840 34205.0 86354
6844 34225.0 86354
6848 34245.0 86354
6852 34265.0 86354
6856 34285.0 86354
6860 34305.0 86218
6864 34325.0 86170
6868 34345.0 85938
6872 34365.0 85938
6876 34385.0 85938
6880 34405.0 85938
6884 34425.0 85938
6888 34445.0 85938
6892 34465.0 85938
6896 34485.0 85938
6900 34505.0 85874
6904 34525.0 85874
6908 34545.0 85874
6912 34565.0 85794
6916 34585.0 85698
6920 34605.0 85698
6924 34625.0 85698
6928 34645.0 85698
6932 34665.0 85660
6936 34685.0 85603
6940 34705.0 85603
6944 34725.0 85603
6948 34745.0 85558
6952 34765.0 85558
6956 34785.0 85558
6960 34805.0 85558
6964 34825.0 85558
6968 34845.0 85558
6972 34865.0 85558
6976 34885.0 85558
6980 34905.0 85453
6984 34925.0 85453
6988 34945.0 85434
6992 34965.0 85434
6996 34985.0 85430
7000 35005.0 85430
7004 35025.0 85430
7008 35045.0 85430
7012 35065.0 85430
7016 35085.0 85430
7020 35105.0 85424
7024 35125.0 85424
7028 35145.0 85424
7032 35165.0 85424
7036 35185.0 85405
7040 35205.0 85405
7044 35225.0 85360
7048 35245.0 85360
7052 35265.0 85360
7056 35285.0 85360
7060 35305.0 85360
7064 35325.0 85360
7068 35345.0 85360
7072 35365.0 85360
7076 35385.0 85360
7080 35405.0 85360
7084 35425.0 85349
7088 35445.0 85349
7092 35465.0 85327
7096 35485.0 85327
7100 35505.0 85327
7104 35525.0 85327
7108 35545.0 85327
7112 35565.0 85190
7116 35585.0 85190
7120 35605.0 85190
7124 35625.0 85190
7128 35645.0 85132
7132 35665.0 85132
7136 35685.0 85089
7140 35705.0 85089
7144 35725.0 85089
7148 35745.0 85089
7152 35765.0 85078
7156 35785.0 85064
7160 35805.0 85064
7164 35825.0 85064
7168 35845.0 85064
7172 35865.0 84861
7176 35885.0 84861
7180 35905.0 84861
7184 35925.0 84861
7188 35945.0 84861
7192 35965.0 84861
7196 35985.0 84833
7200 36005.0 84833
7204 36025.0 84833
7208 36045.0 84833
7212 36065.0 84833
7216 36085.0 84833
7220 36105.0 84833
7224 36125.0 84833
7228 36145.0 84833
7232 36165.0 84833
7236 36185.0 84833
7240 36205.0 84833
7244 36225.0 84833
7248 36245.0 84833
7252 36265.0 84833
7256 36285.0 84833
7260 36305.0 84833
7264 36325.0 84376
7268 36345.0 84345
7272 36365.0 84345
7276 36385.0 84144
7280 36405.0 84144
7284 36425.0 84144
7288 36445.0 84144
7292 36465.0 84144
7296 36485.0 84144
7300 36505.0 84144
7304 36525.0 84144
7308 36545.0 84144
7312 36565.0 84144
7316 36585.0 84144
7320 36605.0 84144
7324 36625.0 84144
7328 36645.0 84144
7332 36665.0 84144
7336 36685.0 84144
7340 36705.0 84144
7344 36725.0 84144
7348 36745.0 84144
7352 36765.0 84144
7356 36785.0 84144
7360 36805.0 84119
7364 36825.0 84119
7368 36845.0 84119
7372 36865.0 84119
7376 36885.0 84119
7380 36905.0 84119
7384 36925.0 84119
7388 36945.0 84119
7392 36965.0 84119
7396 36985.0 84119
7400 37005.0 84119
7404 37025.0 84119
7408 37045.0 84119
7412 37065.0 84119
7416 37085.0 84119
7420 37105.0 84119
7424 37125.0 84119
7428 37145.0 84119
7432 37165.0 84119
7436 37185.0 84119
7440 37205.0 84119
7444 37225.0 84119
7448 37245.0 84119
7452 37265.0 84119
7456 37285.0 84119
7460 37305.0 84119
7464 37325.0 84119
7468 37345.0 84119
7472 37365.0 84119
7476 37385.0 84119
7480 37405.0 84119
7484 37425.0 84119
7488 37445.0 84119
7492 37465.0 84119
7496 37485.0 84119
7500 37505.0 84119
7504 37525.0 84119
7508 37545.0 84117
7512 37565.0 84117
7516 37585.0 84117
7520 37605.0 84117
7524 37625.0 84117
7528 37645.0 84117
7532 37665.0 84117
7536 37685.0 84117
7540 37705.0 84117
7544 37725.0 84117
7548 37745.0 84117
7552 37765.0 84117
7556 37785.0 84117
7560 37805.0 84117
7564 37825.0 84117
7568 37845.0 84117
7572 37865.0 84117
7576 37885.0 84117
7580 37905.0 84117
7584 37925.0 84117
7588 37945.0 84117
7592 37965.0 84117
7596 37985.0 84117
7600 38005.0 84117
7604 38025.0 84117
7608 38045.0 84117
7612 38065.0 84117
7616 38085.0 84117
7620 38105.0 84117
7624 38125.0 84117
7628 38145.0 84117
7632 38165.0 84117
7636 38185.0 84117
7640 38205.0 84117
7644 38225.0 84117
7648 38245.0 84117
7652 38265.0 84117
7656 38285.0 84117
7660 38305.0 84117
7664 38325.0 84117
7668 38345.0 84117
7672 38365.0 84117
7676 38385.0 84117
7680 38405.0 84117
7684 38425.0 84117
7688 38445.0 84117
7692 38465.0 84117
7696 38485.0 84117
7700 38505.0 84117
7704 38525.0 84117
7708 38545.0 84117
7712 38565.0 84117
7716 38585.0 84117
7720 38605.0 84117
7724 38625.0 84117
7728 38645.0 84117
7732 38665.0 84117
7736 38685.0 84117
7740 38705.0 84117
7744 38725.0 84117
7748 38745.0 84117
7752 38765.0 84117
7756 38785.0 84117
7760 38805.0 84117
7764 38825.0 84117
7768 38845.0 84117
7772 38865.0 84117
7776 38885.0 84117
7780 38905.0 84117
7784 38925.0 84117
7788 38945.0 84117
7792 38965.0 84117
7796 38985.0 84117
7800 39005.0 84117
7804 39025.0 84117
7808 39045.0 84117
7812 39065.0 84117
7816 39085.0 84117
7820 39105.0 84117
7824 39125.0 84117
7828 39145.0 84117
7832 39165.0 84117
7836 39185.0 84117
7840 39205.0 84117
7844 39225.0 84117
7848 39245.0 84117
7852 39265.0 84117
7856 39285.0 84117
7860 39305.0 84117
7864 39325.0 84117
7868 39345.0 84117
7872 39365.0 84117
7876 39385.0 84117
7880 39405.0 84117
7884 39425.0 84117
7888 39445.0 84069
7892 39465.0 84052
7896 39485.0 84052
7900 39505.0 84052
7904 39525.0 84052
7908 39545.0 84052
7912 39565.0 84052
7916 39585.0 84052
7920 39605.0 84052
7924 39625.0 84052
7928 39645.0 83966
7932 39665.0 83966
7936 39685.0 83845
7940 39705.0 83670
7944 39725.0 83670
7948 39745.0 83596
7952 39765.0 83596
7956 39785.0 83596
7960 39805.0 83596
7964 39825.0 83596
7968 39845.0 83574
7972 39865.0 83574
7976 39885.0 83574
7980 39905.0 83574
7984 39925.0 83574
7988 39945.0 83574
7992 39965.0 83574
7996 39985.0 83574
8000 40005.0 83562
8004 40025.0 83562
8008 40045.0 83562
8012 40065.0 83562
8016 40085.0 83562
8020 40105.0 83562
8024 40125.0 83562
8028 40145.0 83562
8032 40165.0 83562
8036 40185.0 83406
8040 40205.0 83406
8044 40225.0 83406
8048 40245.0 83406
8052 40265.0 83406
8056 40285.0 83406
8060 40305.0 83406
8064 40325.0 83406
8068 40345.0 83406
8072 40365.0 83406
8076 40385.0 83406
8080 40405.0 83406
8084 40425.0 83406
8088 40445.0 83406
8092 40465.0 83406
8096 40485.0 83406
8100 40505.0 83406
8104 40525.0 83406
8108 40545.0 83406
8112 40565.0 83406
8116 40585.0 83406
8120 40605.0 83406
8124 40625.0 83406
8128 40645.0 83406
8132 40665.0 83406
8136 40685.0 83406
8140 40705.0 83406
8144 40725.0 83406
8148 40745.0 83406
8152 40765.0 83225
8156 40785.0 83225
8160 40805.0 83220
8164 40825.0 83220
8168 40845.0 83220
8172 40865.0 83220
8176 40885.0 83220
8180 40905.0 83220
8184 40925.0 83220
8188 40945.0 83220
8192 40965.0 83220
8196 40985.0 83220
8200 41005.0 83184
8204 41025.0 83184
8208 41045.0 83184
8212 41065.0 83184
8216 41085.0 83184
8220 41105.0 83184
8224 41125.0 83184
8228 41145.0 83117
8232 41165.0 83117
8236 41185.0 83117
8240 41205.0 83117
8244 41225.0 83117
8248 41245.0 83117
8252 41265.0 83117
8256 41285.0 83117
8260 41305.0 83107
8264 41325.0 83107
8268 41345.0 83107
8272 41365.0 83107
8276 41385.0 83107
8280 41405.0 83107
8284 41425.0 83107
8288 41445.0 83107
8292 41465.0 83107
8296 41485.0 83107
8300 41505.0 83064
8304 41525.0 82983
8308 41545.0 82978
8312 41565.0 82958
8316 41585.0 82958
8320 41605.0 82834
8324 41625.0 82634
8328 41645.0 82614
8332 41665.0 82614
8336 41685.0 82614
8340 41705.0 82614
8344 41725.0 82614
8348 41745.0 82614
8352 41765.0 82614
8356 41785.0 82614
8360 41805.0 82614
8364 41825.0 82614
8368 41845.0 82614
8372 41865.0 82614
8376 41885.0 82614
8380 41905.0 82614
8384 41925.0 82614
8388 41945.0 82614
8392 41965.0 82614
8396 41985.0 82614
8400 42005.0 82614
8404 42025.0 82614
8408 42045.0 82614
8412 42065.0 82614
8416 42085.0 82614
8420 42105.0 82614
8424 42125.0 82614
8428 42145.0 82614
8432 42165.0 82614
8436 42185.0 82614
8440 42205.0 82614
8444 42225.0 82614
8448 42245.0 82614
8452 42265.0 82614
8456 42285.0 82614
8460 42305.0 82614
8464 42325.0 82614
8468 42345.0 82614
8472 42365.0 82614
8476 42385.0 82614
8480 42405.0 82614
8484 42425.0 82614
8488 42445.0 82614
8492 42465.0 82614
8496 42485.0 82614
8500 42505.0 82614
8504 42525.0 82614
8508 42545.0 82614
8512 42565.0 82614
8516 42585.0 82614
8520 42605.0 82614
8524 42625.0 82614
8528 42645.0 82614
8532 42665.0 82614
8536 42685.0 82578
8540 42705.0 82373
8544 42725.0 82373
8548 42745.0 82373
8552 42765.0 82373
8556 42785.0 82238
8560 42805.0 82238
8564 42825.0 82238
8568 42845.0 82238
8572 42865.0 82190
8576 42885.0 82098
8580 42905.0 82098
8584 42925.0 82063
8588 42945.0 82038
8592 42965.0 82008
8596 42985.0 82008
8600 43005.0 81985
8604 43025.0 81985
8608 43045.0 81985
8612 43065.0 81985
8616 43085.0 80801
8620 43105.0 80791
8624 43125.0 80791
8628 43145.0 80387
8632 43165.0 80387
8636 43185.0 80380
8640 43205.0 80380
8644 43225.0 80275
8648 43245.0 80184
8652 43265.0 80184
8656 43285.0 80184
8660 43305.0 80184
8664 43325.0 80011
8668 43345.0 80011
8672 43365.0 80011
8676 43385.0 80011
8680 43405.0 80000
8684 43425.0 80000
8688 43445.0 79972
8692 43465.0 79972
8696 43485.0 79972
8700 43505.0 79972
8704 43525.0 79961
8708 43545.0 79961
8712 43565.0 79944
8716 43585.0 79832
8720 43605.0 79832
8724 43625.0 79832
8728 43645.0 79821
8732 43665.0 79821
8736 43685.0 79821
8740 43705.0 79821
8744 43725.0 79821
8748 43745.0 79821
8752 43765.0 79821
8756 43785.0 79763
8760 43805.0 79763
8764 43825.0 79763
8768 43845.0 79763
8772 43865.0 79763
8776 43885.0 79763
8780 43905.0 79763
8784 43925.0 79763
8788 43945.0 79763
8792 43965.0 79763
8796 43985.0 79763
8800 44005.0 79602
8804 44025.0 79564
8808 44045.0 79563
8812 44065.0 79539
8816 44085.0 79539
8820 44105.0 79491
8824 44125.0 79491
8828 44145.0 79467
8832 44165.0 79467
8836 44185.0 79467
8840 44205.0 79467
8844 44225.0 79467
8848 44245.0 79467
8852 44265.0 79467
8856 44285.0 79467
8860 44305.0 79440
8864 44325.0 79416
8868 44345.0 79416
8872 44365.0 79416
8876 44385.0 79416
8880 44405.0 79416
8884 44425.0 79416
8888 44445.0 79416
8892 44465.0 79416
8896 44485.0 79416
8900 44505.0 79416
8904 44525.0 79405
8908 44545.0 79401
8912 44565.0 79309
8916 44585.0 79305
8920 44605.0 79185
8924 44625.0 79185
8928 44645.0 79112
8932 44665.0 79096
8936 44685.0 79070
8940 44705.0 79070
8944 44725.0 79070
8948 44745.0 79070
8952 44765.0 79070
8956 44785.0 79070
8960 44805.0 79070
8964 44825.0 79070
8968 44845.0 78999
8972 44865.0 78989
8976 44885.0 78989
8980 44905.0 78989
8984 44925.0 78989
8988 44945.0 78989
8992 44965.0 78989
8996 44985.0 78989
9000 45005.0 78989
9004 45025.0 78973
9008 45045.0 78963
9012 45065.0 78958
9016 45085.0 78925
9020 45105.0 78925
9024 45125.0 78922
9028 45145.0 78922
9032 45165.0 78922
9036 45185.0 78922
9040 45205.0 78922
9044 45225.0 78922
9048 45245.0 78922
9052 45265.0 78922
9056 45285.0 78899
9060 45305.0 78889
9064 45325.0 78889
9068 45345.0 78866
9072 45365.0 78866
9076 45385.0 78866
9080 45405.0 78866
9084 45425.0 78866
9088 45445.0 78866
9092 45465.0 78866
9096 45485.0 78866
9100 45505.0 78866
9104 45525.0 78866
9108 45545.0 78866
9112 45565.0 78699
9116 45585.0 78699
9120 45605.0 78699
9124 45625.0 78699
9128 45645.0 78699
9132 45665.0 78699
9136 45685.0 78699
9140 45705.0 78699
9144 45725.0 78699
9148 45745.0 78699
9152 45765.0 78699
9156 45785.0 78699
9160 45805.0 78699
9164 45825.0 78699
9168 45845.0 78699
9172 45865.0 78699
9176 45885.0 78699
9180 45905.0 78699
9184 45925.0 78699
9188 45945.0 78699
9192 45965.0 78699
9196 45985.0 78699
9200 46005.0 78699
9204 46025.0 78699
9208 46045.0 78699
9212 46065.0 78699
9216 46085.0 78699
9220 46105.0 78699
9224 46125.0 78699
9228 46145.0 78699
9232 46165.0 78699
9236 46185.0 78699
9240 46205.0 78699
9244 46225.0 78699
9248 46245.0 78699
9252 46265.0 78656
9256 46285.0 78559
9260 46305.0 78559
9264 46325.0 78559
9268 46345.0 78477
9272 46365.0 78356
9276 46385.0 78356
9280 46405.0 78356
9284 46425.0 78356
9288 46445.0 78356
9292 46465.0 78356
9296 46485.0 78040
9300 46505.0 78040
9304 46525.0 78040
9308 46545.0 78040
9312 46565.0 78040
9316 46585.0 77990
9320 46605.0 77949
9324 46625.0 77949
9328 46645.0 77949
9332 46665.0 77949
9336 46685.0 77906
9340 46705.0 77906
9344 46725.0 77906
9348 46745.0 77712
9352 46765.0 77533
9356 46785.0 77533
9360 46805.0 77533
9364 46825.0 77483
9368 46845.0 77483
9372 46865.0 77483
9376 46885.0 77483
9380 46905.0 77483
9384 46925.0 77483
9388 46945.0 77483
9392 46965.0 77483
9396 46985.0 77483
9400 47005.0 77483
9404 47025.0 77483
9408 47045.0 77483
9412 47065.0 77483
9416 47085.0 77483
9420 47105.0 77483
9424 47125.0 77483
9428 47145.0 77483
9432 47165.0 77483
9436 47185.0 77483
9440 47205.0 77483
9444 47225.0 77483
9448 47245.0 77483
9452 47265.0 77483
9456 47285.0 77483
9460 47305.0 77427
9464 47325.0 77427
9468 47345.0 77427
9472 47365.0 77427
9476 47385.0 77427
9480 47405.0 77427
9484 47425.0 77427
9488 47445.0 77427
9492 47465.0 77427
9496 47485.0 77427
9500 47505.0 77427
9504 47525.0 77427
9508 47545.0 77371
9512 47565.0 77360
9516 47585.0 77360
9520 47605.0 77360
9524 47625.0 77360
9528 47645.0 77340
9532 47665.0 77340
9536 47685.0 77340
9540 47705.0 77340
9544 47725.0 77340
9548 47745.0 77340
9552 47765.0 77340
9556 47785.0 77340
9560 47805.0 77340
9564 47825.0 77340
9568 47845.0 77340
9572 47865.0 77340
9576 47885.0 77340
9580 47905.0 77340
9584 47925.0 77340
9588 47945.0 77340
9592 47965.0 77340
9596 47985.0 77340
9600 48005.0 77340
9604 48025.0 77340
9608 48045.0 77340
9612 48065.0 77150
9616 48085.0 77150
9620 48105.0 77150
9624 48125.0 77150
9628 48145.0 77150
9632 48165.0 77150
9636 48185.0 77150
9640 48205.0 77150
9644 48225.0 77150
9648 48245.0 77150
9652 48265.0 77150
9656 48285.0 77125
9660 48305.0 77125
9664 48325.0 77125
9668 48345.0 77125
9672 48365.0 77125
9676 48385.0 77125
9680 48405.0 77125
9684 48425.0 77125
9688 48445.0 77125
9692 48465.0 77125
9696 48485.0 77125
9700 48505.0 77125
9704 48525.0 77125
9708 48545.0 77125
9712 48565.0 77125
9716 48585.0 77125
9720 48605.0 77125
9724 48625.0 77125
9728 48645.0 77125
9732 48665.0 77125
9736 48685.0 77125
9740 48705.0 77125
9744 48725.0 77125
9748 48745.0 77125
9752 48765.0 77125
9756 48785.0 77125
9760 48805.0 77125
9764 48825.0 77125
9768 48845.0 77125
9772 48865.0 77121
9776 48885.0 77121
9780 48905.0 77121
9784 48925.0 77121
9788 48945.0 77121
9792 48965.0 77121
9796 48985.0 77121
9800 49005.0 77121
9804 49025.0 77121
9808 49045.0 77121
9812 49065.0 77121
9816 49085.0 77121
9820 49105.0 76681
9824 49125.0 76681
9828 49145.0 76681
9832 49165.0 76681
9836 49185.0 76681
9840 49205.0 76681
9844 49225.0 76681
9848 49245.0 76681
9852 49265.0 76681
9856 49285.0 76681
9860 49305.0 76681
9864 49325.0 76681
9868 49345.0 76681
9872 49365.0 76681
9876 49385.0 76681
9880 49405.0 76681
9884 49425.0 76681
9888 49445.0 76681
9892 49465.0 76681
9896 49485.0 76681
9900 49505.0 76681
9904 49525.0 76681
9908 49545.0 76681
9912 49565.0 76681
9916 49585.0 76681
9920 49605.0 76681
9924 49625.0 76681
9928 49645.0 76681
9932 49665.0 76681
9936 49685.0 76681
9940 49705.0 76435
9944 49725.0 76435
9948 49745.0 76435
9952 49765.0 76435
9956 49785.0 76435
9960 49805.0 76435
9964 49825.0 76435
9968 49845.0 76435
9972 49865.0 76435
9976 49885.0 76435
9980 49905.0 76435
9984 49925.0 76435
9988 49945.0 76435
9992 49965.0 76435
9996 49985.0 76435
10000 50005.0 76435
10004 50025.0 76435
10008 50045.0 76435
10012 50065.0 76435
10016 50085.0 76435
10020 50105.0 76435
10024 50125.0 76404
10028 50145.0 76404
10032 50165.0 76404
10036 50185.0 76404
10040 50205.0 76404
10044 50225.0 76404
10048 50245.0 76404
10052 50265.0 76404
10056 50285.0 76362
10060 50305.0 76362
10064 50325.0 76362
10068 50345.0 76079
10072 50365.0 76079
10076 50385.0 76079
10080 50405.0 76079
10084 50425.0 76037
10088 50445.0 76037
10092 50465.0 76037
10096 50485.0 76037
10100 50505.0 76037
10104 50525.0 76037
10108 50545.0 76037
10112 50565.0 76037
10116 50585.0 76037
10120 50605.0 76037
10124 50625.0 76019
10128 50645.0 76019
10132 50665.0 75972
10136 50685.0 75972
10140 50705.0 75972
10144 50725.0 75972
10148 50745.0 75972
10152 50765.0 75972
10156 50785.0 75972
10160 50805.0 75972
10164 50825.0 75972
