5.588890552520752,530220260
10.42192530632019,530220260
15.674108505249023,530220260
20.456738471984863,530220260
26.029131174087524,530220260
31.082918882369995,530220260
36.1220018863678,530220260
41.11883234977722,530220260
46.20457649230957,530220260
51.23564600944519,530220260
56.335837602615356,530220260
61.337862968444824,530220260
66.1541199684143,530220260
71.31193971633911,530220260
76.45016384124756,530220260
81.50086402893066,530220260
86.54270482063293,530220260
91.59848403930664,530220260
96.36366486549377,530220260
101.69056844711304,530220260
106.7363862991333,530220260
111.77075934410095,530220260
116.81361937522888,530220260
121.86052393913269,530220260
126.9088807106018,530220260
131.95541334152222,530220260
136.9928879737854,530220260
142.04980850219727,530220260
147.0910198688507,530220260
152.13330602645874,530220260
157.1816897392273,530220260
162.21044063568115,530220260
167.25555968284607,530220260
172.28778743743896,530220260
177.3375005722046,530220260
182.39117860794067,530220260
187.42232966423035,530220260
192.47785758972168,530220260
197.53600978851318,530220260
202.56823897361755,530220260
207.61370301246643,530220260
212.57570362091064,530220260
217.68780899047852,530220260
222.5440492630005,530220260
227.7942612171173,530220260
232.83477783203125,530220260
237.88087105751038,530220260
242.91532158851624,530220260
247.97549676895142,530220260
252.9970896244049,530220260
257.5476667881012,530220260
263.09442353248596,530220260
268.1001179218292,530220260
273.1922254562378,530220260
278.2156503200531,530220260
283.2855169773102,530220260
288.31517601013184,530220260
293.34761333465576,530220260
298.398161649704,530220260
303.4384663105011,530220260
308.47614645957947,530220260
313.5294454097748,530220260
318.57102727890015,530220260
323.60386538505554,530220260
328.638352394104,530220260
333.68157052993774,530220260
338.72348713874817,530220260
343.77494716644287,530220260
348.8061852455139,530220260
353.8657636642456,530220260
358.91026973724365,530220260
363.9346811771393,530220260
368.97852969169617,530220260
374.03123903274536,530220260
379.0765748023987,530220260
384.11991596221924,530220260
389.1625556945801,530220260
394.2115571498871,530220260
399.23368978500366,530220260
404.2946786880493,530220260
409.35089802742004,530220260
413.86461329460144,530220260
419.4377660751343,530220260
424.46419382095337,530220260
429.4979453086853,530220260
434.54962706565857,530220260
439.58316349983215,530220260
444.64082860946655,530220260
449.68571853637695,530220260
454.72299790382385,530220260
459.76452136039734,530220260
464.8080060482025,530220260
469.8469958305359,530220260
474.89841318130493,530220260
479.9378926753998,530220260
484.97468304634094,530220260
490.00994992256165,530220260
494.7373101711273,530220260
499.60241866111755,530220260
