5.011395454406738,4386.541
10.011959791183472,4386.541
15.015422582626343,4386.541
20.02110457420349,4386.541
25.025899171829224,4386.541
30.030542612075806,4386.541
35.04006814956665,4386.541
40.0378634929657,4386.541
45.042272090911865,4386.541
50.052801847457886,4386.541
55.0565710067749,4386.541
60.06235313415527,4386.541
65.06593775749207,4386.541
70.0720694065094,4386.541
75.07664203643799,3223.069
80.09153628349304,3146.4702
85.0877435207367,3112.1204
90.09164810180664,3094.0884
95.09273147583008,3085.1067
100.10035872459412,3066.573
105.10429072380066,3040.5784
110.10817909240723,3032.2844
115.113365650177,3025.4233
120.11778926849365,3022.7507
125.12316513061523,3003.617
130.12705636024475,3003.617
135.1342260837555,3002.8809
140.137775182724,3002.0396
145.14207530021667,2994.3625
150.14613962173462,2989.9258
155.1506040096283,2989.9258
160.1515507698059,2986.5442
165.16135597229004,2986.5442
170.16531825065613,2986.5442
175.17048120498657,2986.5442
180.17556262016296,2986.5442
185.1802682876587,2986.5442
190.1853964328766,2986.5442
195.19018268585205,2983.4622
200.1954071521759,2982.2532
